"time","eventType","id","newStatus","additionalInfo"
0.0,"InfectionEvent",1026,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",1027,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",6,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",4113,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",2073,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",2076,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",4125,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",30,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",2078,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",34,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",2082,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",2083,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",4133,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",1061,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",4135,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",2093,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",2098,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",51,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",4147,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",3124,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",2101,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",4149,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",3129,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",4153,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",58,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",3130,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",4161,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",65,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",2114,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",1091,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",3140,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",4168,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",73,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",4172,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",3149,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",2125,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",79,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",4175,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",81,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",85,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",3157,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",91,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",2139,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",3164,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",2140,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",3167,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",1126,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",3184,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",1139,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",1140,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",1141,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",4215,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",2167,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",1149,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",2174,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",2179,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",1161,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",138,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",4236,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",2189,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",2193,"EXPOSED","This case was an initial infection"
0.0,"InfectionEvent",3219,"EXPOSED","This case was an initial infection"
